TSC;Land;InvoiceYear;InvoiceSeries;InvoiceNumber;PositionOnInvoice;CustomerNumber;CustomerName;InvoiceType;DocumentType;NonBillable;BillingStatus;InvoiceDate;DeliveryDate;LineRegistrationDate;Quantity;SalesPriceValue;DocumentNetAmount;DocumentVatAmount;DocumentGrossAmount;SalesCurrency
"TRES";"Spanien";"2025";"REG";"20242292";"10";"301206";"FERNANDEZ JOVE COM. E ING. S.L.";"0";"Invoice";"0";"-1";"2025-08-22";"2025-08-22";"2025-08-22";22.000000;11110.000000;15930.000000;3345.300000;19275.300000;"EUR"
"TRES";"Spanien";"2025";"REG";"20242292";"20";"301206";"FERNANDEZ JOVE COM. E ING. S.L.";"0";"Invoice";"0";"-1";"2025-08-22";"2025-08-22";"2025-08-22";5.000000;2525.000000;15930.000000;3345.300000;19275.300000;"EUR"
"TRES";"Spanien";"2025";"REG";"20242292";"30";"301206";"FERNANDEZ JOVE COM. E ING. S.L.";"0";"Invoice";"0";"-1";"2025-08-22";"2025-08-22";"2025-08-22";27.000000;2295.000000;15930.000000;3345.300000;19275.300000;"EUR"
"TRES";"Spanien";"2025";"REG";"20242293";"10";"301247";"GLUAL ENERGY, S.L.";"0";"Invoice";"0";"-1";"2025-08-22";"2025-08-22";"2025-08-22";200.000000;8900.000000;8900.000000;1869.000000;10769.000000;"EUR"
"TRES";"Spanien";"2025";"REG";"20242293";"30";"301247";"GLUAL ENERGY, S.L.";"0";"Invoice";"0";"-1";"2025-08-22";"2025-08-22";"2025-08-22";3.000000;0.000000;8900.000000;1869.000000;10769.000000;"EUR"
"TRES";"Spanien";"2025";"REG";"20242293";"40";"301247";"GLUAL ENERGY, S.L.";"0";"Invoice";"0";"-1";"2025-08-22";"2025-08-22";"2025-08-22";0.000000;0.000000;8900.000000;1869.000000;10769.000000;"EUR"
"TRES";"Spanien";"2025";"REG";"20242294";"10";"302433";"BLAUNAVAL S.L";"0";"Invoice";"0";"-1";"2025-08-22";"2025-08-22";"2025-08-22";1.000000;384.750000;384.750000;80.800000;465.550000;"EUR"
"TRES";"Spanien";"2025";"REG";"20242295";"120";"302208";"INTRONIK AUTOMATIZACION E INST. SL";"0";"Invoice";"0";"-1";"2025-08-22";"2025-08-22";"2025-08-22";0.000000;0.000000;825.000000;173.250000;998.250000;"EUR"
"TRES";"Spanien";"2025";"REG";"20242295";"130";"302208";"INTRONIK AUTOMATIZACION E INST. SL";"0";"Invoice";"0";"-1";"2025-08-22";"2025-08-22";"2025-08-22";15.000000;825.000000;825.000000;173.250000;998.250000;"EUR"
"TRES";"Spanien";"2025";"REG";"20242296";"140";"301575";"ROLEN TECHNOLOGIES & PRODUCTS, S.L.";"0";"Invoice";"0";"-1";"2025-08-22";"2025-08-22";"2025-08-22";25.000000;343.750000;358.750000;75.340000;434.090000;"EUR"
"TRES";"Spanien";"2025";"REG";"20242296";"330";"301575";"ROLEN TECHNOLOGIES & PRODUCTS, S.L.";"0";"Invoice";"0";"-1";"2025-08-22";"2025-08-22";"2025-08-22";1.000000;15.000000;358.750000;75.340000;434.090000;"EUR"
"TRES";"Spanien";"2025";"REG";"20242297";"10";"301154";"NUÑEZ VIGO, S.L.U";"0";"Invoice";"0";"-1";"2025-08-25";"2025-08-25";"2025-08-25";30.000000;8100.000000;8150.000000;1711.500000;9861.500000;"EUR"
"TRES";"Spanien";"2025";"REG";"20242297";"20";"301154";"NUÑEZ VIGO, S.L.U";"0";"Invoice";"0";"-1";"2025-08-25";"2025-08-25";"2025-08-25";1.000000;50.000000;8150.000000;1711.500000;9861.500000;"EUR"
"TRES";"Spanien";"2025";"REG";"20242298";"20";"301143";"HINE RENOVABLES, S.L.";"0";"Invoice";"0";"-1";"2025-08-25";"2025-08-25";"2025-08-25";4.000000;300.000000;300.000000;63.000000;363.000000;"EUR"
"TRES";"Spanien";"2025";"REG";"20242299";"10";"302000";"INDA LEVANTE, S.L.";"0";"Invoice";"0";"-1";"2025-08-25";"2025-08-25";"2025-08-25";1.000000;90.000000;186.000000;39.060000;225.060000;"EUR"
"TRES";"Spanien";"2025";"REG";"20242299";"20";"302000";"INDA LEVANTE, S.L.";"0";"Invoice";"0";"-1";"2025-08-25";"2025-08-25";"2025-08-25";1.000000;96.000000;186.000000;39.060000;225.060000;"EUR"
"TRES";"Spanien";"2025";"REG";"20242300";"10";"301343";"HYDRA POWER, S.L.";"0";"Invoice";"0";"-1";"2025-08-25";"2025-08-25";"2025-08-25";3.000000;392.400000;392.400000;82.400000;474.800000;"EUR"
"TRES";"Spanien";"2025";"LAT";"7024296";"10";"302156";"SENSORICA INDUSTRIAL, S.P.A.";"0";"Invoice";"0";"-1";"2025-08-26";"2025-08-25";"2025-08-25";4.000000;660.000000;6851.000000;0.000000;6851.000000;"EUR"
"TRES";"Spanien";"2025";"LAT";"7024296";"20";"302156";"SENSORICA INDUSTRIAL, S.P.A.";"0";"Invoice";"0";"-1";"2025-08-26";"2025-08-25";"2025-08-25";5.000000;225.000000;6851.000000;0.000000;6851.000000;"EUR"
"TRES";"Spanien";"2025";"LAT";"7024296";"30";"302156";"SENSORICA INDUSTRIAL, S.P.A.";"0";"Invoice";"0";"-1";"2025-08-26";"2025-08-25";"2025-08-25";10.000000;1650.000000;6851.000000;0.000000;6851.000000;"EUR"
"TRES";"Spanien";"2025";"LAT";"7024296";"40";"302156";"SENSORICA INDUSTRIAL, S.P.A.";"0";"Invoice";"0";"-1";"2025-08-26";"2025-08-25";"2025-08-25";10.000000;80.000000;6851.000000;0.000000;6851.000000;"EUR"
"TRES";"Spanien";"2025";"LAT";"7024296";"50";"302156";"SENSORICA INDUSTRIAL, S.P.A.";"0";"Invoice";"0";"-1";"2025-08-26";"2025-08-25";"2025-08-25";10.000000;450.000000;6851.000000;0.000000;6851.000000;"EUR"
"TRES";"Spanien";"2025";"LAT";"7024296";"60";"302156";"SENSORICA INDUSTRIAL, S.P.A.";"0";"Invoice";"0";"-1";"2025-08-26";"2025-08-25";"2025-08-25";5.000000;225.000000;6851.000000;0.000000;6851.000000;"EUR"
"TRES";"Spanien";"2025";"LAT";"7024296";"70";"302156";"SENSORICA INDUSTRIAL, S.P.A.";"0";"Invoice";"0";"-1";"2025-08-26";"2025-08-25";"2025-08-25";5.000000;825.000000;6851.000000;0.000000;6851.000000;"EUR"
"TRES";"Spanien";"2025";"LAT";"7024296";"80";"302156";"SENSORICA INDUSTRIAL, S.P.A.";"0";"Invoice";"0";"-1";"2025-08-26";"2025-08-25";"2025-08-25";4.000000;180.000000;6851.000000;0.000000;6851.000000;"EUR"
"TRES";"Spanien";"2025";"LAT";"7024296";"90";"302156";"SENSORICA INDUSTRIAL, S.P.A.";"0";"Invoice";"0";"-1";"2025-08-26";"2025-08-25";"2025-08-25";5.000000;625.000000;6851.000000;0.000000;6851.000000;"EUR"
"TRES";"Spanien";"2025";"LAT";"7024296";"100";"302156";"SENSORICA INDUSTRIAL, S.P.A.";"0";"Invoice";"0";"-1";"2025-08-26";"2025-08-25";"2025-08-25";5.000000;625.000000;6851.000000;0.000000;6851.000000;"EUR"
"TRES";"Spanien";"2025";"LAT";"7024296";"110";"302156";"SENSORICA INDUSTRIAL, S.P.A.";"0";"Invoice";"0";"-1";"2025-08-26";"2025-08-25";"2025-08-25";5.000000;825.000000;6851.000000;0.000000;6851.000000;"EUR"
"TRES";"Spanien";"2025";"LAT";"7024296";"130";"302156";"SENSORICA INDUSTRIAL, S.P.A.";"0";"Invoice";"0";"-1";"2025-08-26";"2025-08-25";"2025-08-25";20.000000;1.000000;6851.000000;0.000000;6851.000000;"EUR"
"TRES";"Spanien";"2025";"LAT";"7024296";"140";"302156";"SENSORICA INDUSTRIAL, S.P.A.";"0";"Invoice";"0";"-1";"2025-08-26";"2025-08-25";"2025-08-25";1.000000;480.000000;6851.000000;0.000000;6851.000000;"EUR"
"TRES";"Spanien";"2025";"REG";"20242301";"10";"302341";"NUOVA FIMA, S.A.U.";"0";"Invoice";"0";"-1";"2025-08-26";"2025-08-26";"2025-08-26";1.000000;130.000000;130.000000;27.300000;157.300000;"EUR"
"TRES";"Spanien";"2025";"REG";"20242302";"10";"301619";"ELEKTRA S.A.";"0";"Invoice";"0";"-1";"2025-08-26";"2025-08-26";"2025-08-26";20.000000;4550.600000;4550.600000;955.630000;5506.230000;"EUR"
"TRES";"Spanien";"2025";"REG";"20242303";"0";"302115";"TECNO. DE CONTROL Y ACCIONAMIENTOS,";"0";"Invoice";"0";"-1";"2025-08-26";"2025-08-26";"2025-08-26";1.000000;234.000000;234.000000;49.140000;283.140000;"EUR"
"TRES";"Spanien";"2025";"REG";"20242304";"10";"301073";"LINKER SYSTEM S.L.";"0";"Invoice";"0";"-1";"2025-08-27";"2025-08-26";"2025-08-26";6.000000;537.900000;537.900000;112.960000;650.860000;"EUR"
"TRES";"Spanien";"2025";"REG";"20242304";"250";"301073";"LINKER SYSTEM S.L.";"0";"Invoice";"0";"-1";"2025-08-27";"2025-08-26";"2025-08-26";0.000000;0.000000;186.000000;39.060000;225.060000;"EUR"
"TRES";"Spanien";"2025";"REG";"20242304";"260";"301073";"LINKER SYSTEM S.L.";"0";"Invoice";"0";"-1";"2025-08-27";"2025-08-26";"2025-08-26";1.000000;46.500000;186.000000;39.060000;225.060000;"EUR"
"TRES";"Spanien";"2025";"REG";"20242304";"270";"301073";"LINKER SYSTEM S.L.";"0";"Invoice";"0";"-1";"2025-08-27";"2025-08-26";"2025-08-26";0.000000;0.000000;186.000000;39.060000;225.060000;"EUR"
"TRES";"Spanien";"2025";"REG";"20242304";"280";"301073";"LINKER SYSTEM S.L.";"0";"Invoice";"0";"-1";"2025-08-27";"2025-08-26";"2025-08-26";1.000000;46.500000;186.000000;39.060000;225.060000;"EUR"
"TRES";"Spanien";"2025";"REG";"20242304";"290";"301073";"LINKER SYSTEM S.L.";"0";"Invoice";"0";"-1";"2025-08-27";"2025-08-26";"2025-08-26";0.000000;0.000000;186.000000;39.060000;225.060000;"EUR"
"TRES";"Spanien";"2025";"REG";"20242304";"300";"301073";"LINKER SYSTEM S.L.";"0";"Invoice";"0";"-1";"2025-08-27";"2025-08-26";"2025-08-26";2.000000;93.000000;186.000000;39.060000;225.060000;"EUR"
"TRES";"Spanien";"2025";"REG";"20242304";"650";"301073";"LINKER SYSTEM S.L.";"0";"Invoice";"0";"-1";"2025-08-27";"2025-08-26";"2025-08-26";0.000000;0.000000;470.000000;98.700000;568.700000;"EUR"
"TRES";"Spanien";"2025";"REG";"20242304";"660";"301073";"LINKER SYSTEM S.L.";"0";"Invoice";"0";"-1";"2025-08-27";"2025-08-26";"2025-08-26";10.000000;470.000000;470.000000;98.700000;568.700000;"EUR"
"TRES";"Spanien";"2025";"REG";"20242305";"10";"301206";"FERNANDEZ JOVE COM. E ING. S.L.";"0";"Invoice";"0";"-1";"2025-08-27";"2025-08-27";"2025-08-27";6.000000;1140.000000;34525.000000;7250.250000;41775.250000;"EUR"
"TRES";"Spanien";"2025";"REG";"20242305";"20";"301206";"FERNANDEZ JOVE COM. E ING. S.L.";"0";"Invoice";"0";"-1";"2025-08-27";"2025-08-27";"2025-08-27";24.000000;4560.000000;34525.000000;7250.250000;41775.250000;"EUR"
"TRES";"Spanien";"2025";"REG";"20242305";"30";"301206";"FERNANDEZ JOVE COM. E ING. S.L.";"0";"Invoice";"0";"-1";"2025-08-27";"2025-08-27";"2025-08-27";5.000000;950.000000;34525.000000;7250.250000;41775.250000;"EUR"
"TRES";"Spanien";"2025";"REG";"20242305";"40";"301206";"FERNANDEZ JOVE COM. E ING. S.L.";"0";"Invoice";"0";"-1";"2025-08-27";"2025-08-27";"2025-08-27";2.000000;340.000000;34525.000000;7250.250000;41775.250000;"EUR"
"TRES";"Spanien";"2025";"REG";"20242305";"50";"301206";"FERNANDEZ JOVE COM. E ING. S.L.";"0";"Invoice";"0";"-1";"2025-08-27";"2025-08-27";"2025-08-27";4.000000;680.000000;34525.000000;7250.250000;41775.250000;"EUR"
"TRES";"Spanien";"2025";"REG";"20242305";"60";"301206";"FERNANDEZ JOVE COM. E ING. S.L.";"0";"Invoice";"0";"-1";"2025-08-27";"2025-08-27";"2025-08-27";17.000000;3145.000000;34525.000000;7250.250000;41775.250000;"EUR"
"TRES";"Spanien";"2025";"REG";"20242305";"70";"301206";"FERNANDEZ JOVE COM. E ING. S.L.";"0";"Invoice";"0";"-1";"2025-08-27";"2025-08-27";"2025-08-27";2.000000;430.000000;34525.000000;7250.250000;41775.250000;"EUR"
"TRES";"Spanien";"2025";"REG";"20242305";"80";"301206";"FERNANDEZ JOVE COM. E ING. S.L.";"0";"Invoice";"0";"-1";"2025-08-27";"2025-08-27";"2025-08-27";2.000000;430.000000;34525.000000;7250.250000;41775.250000;"EUR"
"TRES";"Spanien";"2025";"REG";"20242305";"90";"301206";"FERNANDEZ JOVE COM. E ING. S.L.";"0";"Invoice";"0";"-1";"2025-08-27";"2025-08-27";"2025-08-27";4.000000;1040.000000;34525.000000;7250.250000;41775.250000;"EUR"
"TRES";"Spanien";"2025";"REG";"20242305";"100";"301206";"FERNANDEZ JOVE COM. E ING. S.L.";"0";"Invoice";"0";"-1";"2025-08-27";"2025-08-27";"2025-08-27";5.000000;1500.000000;34525.000000;7250.250000;41775.250000;"EUR"
"TRES";"Spanien";"2025";"REG";"20242305";"110";"301206";"FERNANDEZ JOVE COM. E ING. S.L.";"0";"Invoice";"0";"-1";"2025-08-27";"2025-08-27";"2025-08-27";9.000000;1935.000000;34525.000000;7250.250000;41775.250000;"EUR"
"TRES";"Spanien";"2025";"REG";"20242305";"120";"301206";"FERNANDEZ JOVE COM. E ING. S.L.";"0";"Invoice";"0";"-1";"2025-08-27";"2025-08-27";"2025-08-27";47.000000;9635.000000;34525.000000;7250.250000;41775.250000;"EUR"
"TRES";"Spanien";"2025";"REG";"20242305";"130";"301206";"FERNANDEZ JOVE COM. E ING. S.L.";"0";"Invoice";"0";"-1";"2025-08-27";"2025-08-27";"2025-08-27";3.000000;615.000000;34525.000000;7250.250000;41775.250000;"EUR"
"TRES";"Spanien";"2025";"REG";"20242305";"140";"301206";"FERNANDEZ JOVE COM. E ING. S.L.";"0";"Invoice";"0";"-1";"2025-08-27";"2025-08-27";"2025-08-27";2.000000;490.000000;34525.000000;7250.250000;41775.250000;"EUR"
"TRES";"Spanien";"2025";"REG";"20242305";"240";"301206";"FERNANDEZ JOVE COM. E ING. S.L.";"0";"Invoice";"0";"-1";"2025-08-27";"2025-08-27";"2025-08-27";132.000000;7260.000000;34525.000000;7250.250000;41775.250000;"EUR"
"TRES";"Spanien";"2025";"REG";"20242305";"250";"301206";"FERNANDEZ JOVE COM. E ING. S.L.";"0";"Invoice";"0";"-1";"2025-08-27";"2025-08-27";"2025-08-27";3.000000;375.000000;34525.000000;7250.250000;41775.250000;"EUR"
"TRES";"Spanien";"2025";"REG";"20242306";"10";"301895";"Sumelec Navarra, S.L.";"0";"Invoice";"0";"-1";"2025-08-27";"2025-08-27";"2025-08-27";1.000000;15.000000;67.000000;14.070000;81.070000;"EUR"
"TRES";"Spanien";"2025";"REG";"20242306";"20";"301895";"Sumelec Navarra, S.L.";"0";"Invoice";"0";"-1";"2025-08-27";"2025-08-27";"2025-08-27";1.000000;52.000000;67.000000;14.070000;81.070000;"EUR"
"TRES";"Spanien";"2025";"REG";"20242307";"10";"301113";"ELECTRO INDUSTRIAL DE LEVANTE SL";"0";"Invoice";"0";"-1";"2025-08-27";"2025-08-27";"2025-08-27";3.000000;150.000000;1000.000000;210.000000;1210.000000;"EUR"
"TRES";"Spanien";"2025";"REG";"20242307";"20";"301113";"ELECTRO INDUSTRIAL DE LEVANTE SL";"0";"Invoice";"0";"-1";"2025-08-27";"2025-08-27";"2025-08-27";11.000000;550.000000;1000.000000;210.000000;1210.000000;"EUR"
"TRES";"Spanien";"2025";"REG";"20242307";"30";"301113";"ELECTRO INDUSTRIAL DE LEVANTE SL";"0";"Invoice";"0";"-1";"2025-08-27";"2025-08-27";"2025-08-27";6.000000;300.000000;1000.000000;210.000000;1210.000000;"EUR"
"TRES";"Spanien";"2025";"PRO";"29";"10";"301143";"HINE RENOVABLES, S.L.";"0";"Invoice";"0";"-1";"2025-08-28";"2025-08-28";"2025-08-28";200.000000;4480.000000;4480.000000;940.800000;5420.800000;"EUR"
"TRES";"Spanien";"2025";"PRO";"30";"20";"301143";"HINE RENOVABLES, S.L.";"0";"Invoice";"0";"-1";"2025-08-28";"2025-08-28";"2025-08-28";300.000000;6720.000000;6720.000000;1411.200000;8131.200000;"EUR"
"TRES";"Spanien";"2025";"REG";"20242308";"10";"302453";"TEYVA";"0";"Invoice";"0";"-1";"2025-08-28";"2025-08-27";"2025-08-27";2.000000;566.000000;566.000000;118.860000;684.860000;"EUR"
"TRES";"Spanien";"2025";"REG";"20242308";"20";"302453";"TEYVA";"0";"Invoice";"0";"-1";"2025-08-28";"2025-08-27";"2025-08-27";0.000000;0.000000;566.000000;118.860000;684.860000;"EUR"
"TRES";"Spanien";"2025";"REG";"20242308";"30";"302453";"TEYVA";"0";"Invoice";"0";"-1";"2025-08-28";"2025-08-27";"2025-08-27";0.000000;0.000000;566.000000;118.860000;684.860000;"EUR"
"TRES";"Spanien";"2025";"REG";"20242309";"10";"301895";"Sumelec Navarra, S.L.";"0";"Invoice";"0";"-1";"2025-08-28";"2025-08-28";"2025-08-28";1.000000;75.000000;75.000000;15.750000;90.750000;"EUR"
"TRES";"Spanien";"2025";"REG";"20242310";"10";"301895";"Sumelec Navarra, S.L.";"0";"Invoice";"0";"-1";"2025-08-28";"2025-08-28";"2025-08-28";1.000000;75.000000;75.000000;15.750000;90.750000;"EUR"
"TRES";"Spanien";"2025";"REG";"20242311";"50";"302453";"TEYVA";"0";"Invoice";"0";"-1";"2025-08-28";"2025-08-28";"2025-08-28";20.000000;1080.000000;1080.000000;226.800000;1306.800000;"EUR"
"TRES";"Spanien";"2025";"REG";"20242312";"10";"302465";"BARAT ALTE TECHNOLOGIES, S.L.";"0";"Invoice";"0";"-1";"2025-08-28";"2025-08-28";"2025-08-28";10.000000;997.500000;1012.500000;212.630000;1225.130000;"EUR"
"TRES";"Spanien";"2025";"REG";"20242312";"50";"302465";"BARAT ALTE TECHNOLOGIES, S.L.";"0";"Invoice";"0";"-1";"2025-08-28";"2025-08-28";"2025-08-28";1.000000;15.000000;1012.500000;212.630000;1225.130000;"EUR"
"TRES";"Spanien";"2025";"REG";"20242312";"100";"302465";"BARAT ALTE TECHNOLOGIES, S.L.";"0";"Invoice";"0";"-1";"2025-08-28";"2025-08-28";"2025-08-28";0.000000;0.000000;1012.500000;212.630000;1225.130000;"EUR"
"TRES";"Spanien";"2025";"LAT";"7024288";"10";"302030";"CONTROL PARA LA INDUSTRIA S.A";"0";"Invoice";"0";"-1";"2025-08-29";"2025-08-26";"2025-08-26";1.000000;75.000000;150.000000;0.000000;150.000000;"EUR"
"TRES";"Spanien";"2025";"LAT";"7024288";"20";"302030";"CONTROL PARA LA INDUSTRIA S.A";"0";"Invoice";"0";"-1";"2025-08-29";"2025-08-26";"2025-08-26";1.000000;75.000000;150.000000;0.000000;150.000000;"EUR"
"TRES";"Spanien";"2025";"REG";"20242313";"100";"301862";"CO-AX VALVULAS, S.L.";"0";"Invoice";"0";"-1";"2025-08-29";"2025-08-28";"2025-08-28";25.000000;3625.000000;3625.000000;761.250000;4386.250000;"EUR"
"TRES";"Spanien";"2025";"REG";"20242314";"10";"301156";"GLUAL HIDRAULICA, S.L.";"0";"Invoice";"0";"-1";"2025-08-29";"2025-08-28";"2025-08-28";1.000000;46.500000;93.000000;19.530000;112.530000;"EUR"
"TRES";"Spanien";"2025";"REG";"20242314";"20";"301156";"GLUAL HIDRAULICA, S.L.";"0";"Invoice";"0";"-1";"2025-08-29";"2025-08-28";"2025-08-28";1.000000;46.500000;93.000000;19.530000;112.530000;"EUR"
"TRES";"Spanien";"2025";"REG";"20242315";"50";"301388";"Stadler Rail Valencia S.A.U.";"0";"Invoice";"0";"-1";"2025-08-29";"2025-08-28";"2025-08-28";8.000000;832.000000;832.000000;174.720000;1006.720000;"EUR"
"TRES";"Spanien";"2025";"REG";"20242316";"10";"302558";"ELEKTRA ANDALUCÍA XXI, S.L.";"0";"Invoice";"0";"-1";"2025-08-29";"2025-08-28";"2025-08-28";2.000000;180.000000;180.000000;37.800000;217.800000;"EUR"
"TRES";"Spanien";"2025";"REG";"20242317";"10";"301243";"FLUITECNIK";"0";"Invoice";"0";"-1";"2025-08-29";"2025-08-28";"2025-08-28";5.000000;142.500000;142.500000;29.930000;172.430000;"EUR"
"TRES";"Spanien";"2025";"REG";"20242318";"10";"301243";"FLUITECNIK";"0";"Invoice";"0";"-1";"2025-08-29";"2025-08-28";"2025-08-28";1.000000;32.500000;32.500000;6.830000;39.330000;"EUR"
"TRES";"Spanien";"2025";"REG";"20242319";"10";"301243";"FLUITECNIK";"0";"Invoice";"0";"-1";"2025-08-29";"2025-08-28";"2025-08-28";1.000000;32.500000;32.500000;6.830000;39.330000;"EUR"
"TRES";"Spanien";"2025";"REG";"20242320";"10";"301243";"FLUITECNIK";"0";"Invoice";"0";"-1";"2025-08-29";"2025-08-28";"2025-08-28";10.000000;1450.000000;1450.000000;304.500000;1754.500000;"EUR"
"TRES";"Spanien";"2025";"REG";"20242321";"10";"302115";"TECNO. DE CONTROL Y ACCIONAMIENTOS,";"0";"Invoice";"0";"-1";"2025-08-29";"2025-08-28";"2025-08-28";5.000000;900.000000;2429.000000;510.090000;2939.090000;"EUR"
"TRES";"Spanien";"2025";"REG";"20242321";"20";"302115";"TECNO. DE CONTROL Y ACCIONAMIENTOS,";"0";"Invoice";"0";"-1";"2025-08-29";"2025-08-28";"2025-08-28";3.000000;540.000000;2429.000000;510.090000;2939.090000;"EUR"
"TRES";"Spanien";"2025";"REG";"20242321";"30";"302115";"TECNO. DE CONTROL Y ACCIONAMIENTOS,";"0";"Invoice";"0";"-1";"2025-08-29";"2025-08-28";"2025-08-28";23.000000;989.000000;2429.000000;510.090000;2939.090000;"EUR"
"TRES";"Spanien";"2025";"REG";"20242322";"10";"302115";"TECNO. DE CONTROL Y ACCIONAMIENTOS,";"0";"Invoice";"0";"-1";"2025-08-29";"2025-08-28";"2025-08-28";4.000000;172.000000;2512.000000;527.520000;3039.520000;"EUR"
"TRES";"Spanien";"2025";"REG";"20242322";"20";"302115";"TECNO. DE CONTROL Y ACCIONAMIENTOS,";"0";"Invoice";"0";"-1";"2025-08-29";"2025-08-28";"2025-08-28";9.000000;1620.000000;2512.000000;527.520000;3039.520000;"EUR"
"TRES";"Spanien";"2025";"REG";"20242322";"30";"302115";"TECNO. DE CONTROL Y ACCIONAMIENTOS,";"0";"Invoice";"0";"-1";"2025-08-29";"2025-08-28";"2025-08-28";4.000000;720.000000;2512.000000;527.520000;3039.520000;"EUR"
"TRES";"Spanien";"2025";"REG";"20242323";"30";"302115";"TECNO. DE CONTROL Y ACCIONAMIENTOS,";"0";"Invoice";"0";"-1";"2025-08-29";"2025-08-29";"2025-08-29";40.000000;2560.000000;3008.000000;631.680000;3639.680000;"EUR"
"TRES";"Spanien";"2025";"REG";"20242323";"40";"302115";"TECNO. DE CONTROL Y ACCIONAMIENTOS,";"0";"Invoice";"0";"-1";"2025-08-29";"2025-08-29";"2025-08-29";7.000000;448.000000;3008.000000;631.680000;3639.680000;"EUR"
"TRES";"Spanien";"2025";"REG";"20242324";"20";"301583";"CONTIMETRA INST. INDUSTRIAIS, LDA";"0";"Invoice";"0";"-1";"2025-08-29";"2025-08-29";"2025-08-29";8.000000;416.000000;416.000000;0.000000;416.000000;"EUR"
"TRES";"Spanien";"2025";"REG";"20242325";"10";"301583";"CONTIMETRA INST. INDUSTRIAIS, LDA";"0";"Invoice";"0";"-1";"2025-08-29";"2025-08-29";"2025-08-29";3.000000;1500.000000;6600.000000;0.000000;6600.000000;"EUR"
"TRES";"Spanien";"2025";"REG";"20242325";"20";"301583";"CONTIMETRA INST. INDUSTRIAIS, LDA";"0";"Invoice";"0";"-1";"2025-08-29";"2025-08-29";"2025-08-29";6.000000;3000.000000;6600.000000;0.000000;6600.000000;"EUR"
"TRES";"Spanien";"2025";"REG";"20242325";"60";"301583";"CONTIMETRA INST. INDUSTRIAIS, LDA";"0";"Invoice";"0";"-1";"2025-08-29";"2025-08-29";"2025-08-29";4.000000;2000.000000;6600.000000;0.000000;6600.000000;"EUR"
"TRES";"Spanien";"2025";"REG";"20242325";"80";"301583";"CONTIMETRA INST. INDUSTRIAIS, LDA";"0";"Invoice";"0";"-1";"2025-08-29";"2025-08-29";"2025-08-29";1.000000;100.000000;6600.000000;0.000000;6600.000000;"EUR"
"TRES";"Spanien";"2025";"REG";"20242326";"10";"302457";"SILECMAR";"0";"Invoice";"0";"-1";"2025-08-29";"2025-08-29";"2025-08-29";30.000000;7650.000000;7665.000000;1609.650000;9274.650000;"EUR"
"TRES";"Spanien";"2025";"REG";"20242326";"20";"302457";"SILECMAR";"0";"Invoice";"0";"-1";"2025-08-29";"2025-08-29";"2025-08-29";1.000000;15.000000;7665.000000;1609.650000;9274.650000;"EUR"
"TRES";"Spanien";"2025";"REG";"20242327";"10";"302537";"SELCANSA S.A";"0";"Invoice";"0";"-1";"2025-08-29";"2025-08-29";"2025-08-29";1.000000;411.000000;678.000000;142.380000;820.380000;"EUR"
"TRES";"Spanien";"2025";"REG";"20242327";"20";"302537";"SELCANSA S.A";"0";"Invoice";"0";"-1";"2025-08-29";"2025-08-29";"2025-08-29";1.000000;267.000000;678.000000;142.380000;820.380000;"EUR"
"TRES";"Spanien";"2025";"REG";"20242328";"30";"302208";"INTRONIK AUTOMATIZACION E INST. SL";"0";"Invoice";"0";"-1";"2025-08-29";"2025-08-29";"2025-08-29";3.000000;405.000000;405.000000;85.050000;490.050000;"EUR"
"TRES";"Spanien";"2025";"REG";"20242329";"15";"301075";"ENERTRONIC PROYECTOS Y SUM. S.A.";"0";"Invoice";"0";"-1";"2025-08-29";"2025-08-29";"2025-08-29";15.000000;825.000000;840.000000;176.400000;1016.400000;"EUR"
"TRES";"Spanien";"2025";"REG";"20242329";"16";"301075";"ENERTRONIC PROYECTOS Y SUM. S.A.";"0";"Invoice";"0";"-1";"2025-08-29";"2025-08-29";"2025-08-29";1.000000;15.000000;840.000000;176.400000;1016.400000;"EUR"
"TRES";"Spanien";"2025";"REG";"20242333";"10";"301148";"LA ELECTRICA ALVAREZ SIRGO, S.A.";"0";"Invoice";"0";"-1";"2025-09-01";"2025-09-01";"2025-09-01";3.000000;450.000000;465.000000;97.650000;562.650000;"EUR"
"TRES";"Spanien";"2025";"REG";"20242333";"20";"301148";"LA ELECTRICA ALVAREZ SIRGO, S.A.";"0";"Invoice";"0";"-1";"2025-09-01";"2025-09-01";"2025-09-01";1.000000;15.000000;465.000000;97.650000;562.650000;"EUR"
"TRES";"Spanien";"2025";"REG";"20242334";"10";"302316";"SUMELEC BILBAO S.L";"0";"Invoice";"0";"-1";"2025-09-01";"2025-09-01";"2025-09-01";8.000000;76.800000;1916.800000;402.530000;2319.330000;"EUR"
"TRES";"Spanien";"2025";"REG";"20242334";"20";"302316";"SUMELEC BILBAO S.L";"0";"Invoice";"0";"-1";"2025-09-01";"2025-09-01";"2025-09-01";8.000000;1840.000000;1916.800000;402.530000;2319.330000;"EUR"
